location,timestamp,traffic_volume
Location_1,2023-01-03 02:00:00,257.6137265914738
Location_1,2023-01-03 03:00:00,321.8130420107499
Location_1,2023-01-03 04:00:00,304.48176159986775
Location_1,2023-01-03 05:00:00,319.4947880380261
Location_1,2023-01-03 06:00:00,330.7094277645987
Location_1,2023-01-03 07:00:00,320.9003643404292
Location_1,2023-01-03 08:00:00,283.1446165315808
Location_1,2023-01-03 09:00:00,280.97841899464925
Location_1,2023-01-03 10:00:00,293.35014196336346
Location_1,2023-01-03 11:00:00,262.34370585929446
Location_1,2023-01-03 12:00:00,235.12225824219567
Location_1,2023-01-03 13:00:00,196.92552386112942
Location_1,2023-01-03 14:00:00,181.02942391767374
Location_1,2023-01-03 15:00:00,150.2439903344983
Location_1,2023-01-03 16:00:00,124.61457191076406
Location_1,2023-01-03 17:00:00,140.1922461651501
Location_1,2023-01-03 18:00:00,107.0534068493383
Location_1,2023-01-03 19:00:00,98.76201463853192
Location_1,2023-01-03 20:00:00,147.79225742590296
Location_1,2023-01-03 21:00:00,163.23927849089998
Location_1,2023-01-03 22:00:00,126.46778031261562
Location_1,2023-01-03 23:00:00,194.59809852580517
Location_1,2023-01-04 00:00:00,165.70372713016548
Location_1,2023-01-04 01:00:00,253.9578435350985
Location_1,2023-01-04 02:00:00,237.12886630704418
Location_1,2023-01-04 03:00:00,292.09268210987807
Location_1,2023-01-04 04:00:00,279.2916487497984
Location_1,2023-01-04 05:00:00,308.0036815254743
Location_1,2023-01-04 06:00:00,276.3756565445184
Location_1,2023-01-04 07:00:00,294.76661446807447
Location_1,2023-01-04 08:00:00,288.82430033189377
Location_1,2023-01-04 09:00:00,293.15102838188346
Location_1,2023-01-04 10:00:00,288.8856812711242
Location_1,2023-01-04 11:00:00,239.9059667064872
Location_1,2023-01-04 12:00:00,208.0125390598687
Location_1,2023-01-04 13:00:00,155.1266522869633
Location_1,2023-01-04 14:00:00,122.98555968943626
Location_1,2023-01-04 15:00:00,134.7445555968466
Location_1,2023-01-04 16:00:00,117.83770484882785
Location_1,2023-01-04 17:00:00,117.60529581894255
Location_1,2023-01-04 18:00:00,116.50676292373888
Location_1,2023-01-04 19:00:00,113.45288954454705
Location_1,2023-01-04 20:00:00,87.142256244945
Location_1,2023-01-04 21:00:00,151.44722224401045
Location_1,2023-01-04 22:00:00,152.86468158664348
Location_1,2023-01-04 23:00:00,160.7748843399137
Location_1,2023-01-05 00:00:00,198.62282655593734
Location_1,2023-01-05 01:00:00,205.7383303749332
Location_1,2023-01-05 02:00:00,252.3152901743971
Location_1,2023-01-05 03:00:00,296.324087727719
Location_1,2023-01-05 04:00:00,291.6254789770548
Location_1,2023-01-05 05:00:00,292.0220398811628
Location_1,2023-01-05 06:00:00,308.80217720493044
Location_1,2023-01-05 07:00:00,321.0922398678405
Location_1,2023-01-05 08:00:00,275.6917687955155
Location_1,2023-01-05 09:00:00,267.62362218548583
Location_1,2023-01-05 10:00:00,271.2169239778793
Location_1,2023-01-05 11:00:00,220.46144608525123
Location_1,2023-01-05 12:00:00,260.3051004187675
Location_1,2023-01-05 13:00:00,193.27396063135785
Location_1,2023-01-05 14:00:00,155.23119511460865
Location_1,2023-01-05 15:00:00,137.7040413026533
Location_1,2023-01-05 16:00:00,130.02235610699572
Location_1,2023-01-05 17:00:00,119.83389317936685
Location_1,2023-01-05 18:00:00,87.33855784688058
Location_1,2023-01-05 19:00:00,160.2745030381381
Location_1,2023-01-05 20:00:00,146.26894901903066
Location_1,2023-01-05 21:00:00,163.8501182706024
Location_1,2023-01-05 22:00:00,203.63590863902363
Location_1,2023-01-05 23:00:00,191.9859043837377
Location_1,2023-01-06 00:00:00,225.94448500073713
Location_1,2023-01-06 01:00:00,278.49198349775384
Location_1,2023-01-06 02:00:00,294.1729289319235
Location_1,2023-01-06 03:00:00,325.23060602452745
Location_1,2023-01-06 04:00:00,334.5769318819935
Location_1,2023-01-06 05:00:00,343.29437448502836
Location_1,2023-01-06 06:00:00,382.4570128432564
Location_1,2023-01-06 07:00:00,373.4757966788464
Location_1,2023-01-06 08:00:00,293.26750084724097
Location_1,2023-01-06 09:00:00,359.47462787873616
Location_1,2023-01-06 10:00:00,354.1329506138316
Location_1,2023-01-06 11:00:00,312.91118292674787
Location_1,2023-01-06 12:00:00,259.4079526030192
Location_1,2023-01-06 13:00:00,225.50791517094532
Location_1,2023-01-06 14:00:00,231.58736521390134
Location_1,2023-01-06 15:00:00,185.25610664972447
Location_1,2023-01-06 16:00:00,190.67558452214044
Location_1,2023-01-06 17:00:00,174.69404511130807
Location_1,2023-01-06 18:00:00,198.0157476681182
Location_1,2023-01-06 19:00:00,170.67150518166338
Location_1,2023-01-06 20:00:00,181.33682685067737
Location_1,2023-01-06 21:00:00,215.59001258194795
Location_1,2023-01-06 22:00:00,269.5112269109606
Location_1,2023-01-06 23:00:00,257.9828060961872
Location_1,2023-01-07 00:00:00,275.5738164501281
Location_1,2023-01-07 01:00:00,328.9028035069789
Location_1,2023-01-07 02:00:00,351.8549145098901
Location_1,2023-01-07 03:00:00,340.40694798667124
Location_1,2023-01-07 04:00:00,366.1572512860182
Location_1,2023-01-07 05:00:00,410.4859633752379
Location_1,2023-01-07 06:00:00,401.62834925262194
Location_1,2023-01-07 07:00:00,340.8027792590473
Location_1,2023-01-07 08:00:00,391.4296024930447
Location_1,2023-01-07 09:00:00,385.3917754050003
Location_1,2023-01-07 10:00:00,329.8151387774994
Location_1,2023-01-07 11:00:00,336.9677094520964
Location_1,2023-01-07 12:00:00,335.8197739989513
Location_1,2023-01-07 13:00:00,280.6524239553813
Location_1,2023-01-07 14:00:00,236.37167514282729
Location_1,2023-01-07 15:00:00,218.19460139417365
Location_1,2023-01-07 16:00:00,213.55114568525644
Location_1,2023-01-07 17:00:00,211.3516915302586
Location_1,2023-01-07 18:00:00,202.00291647979236
Location_1,2023-01-07 19:00:00,214.69334502307782
Location_1,2023-01-07 20:00:00,211.99909400514878
Location_1,2023-01-07 21:00:00,234.91326576931945
Location_1,2023-01-07 22:00:00,271.84796552068354
Location_1,2023-01-07 23:00:00,255.31437274862654
Location_1,2023-01-08 00:00:00,305.195978352473
Location_1,2023-01-08 01:00:00,331.24183481712873
Location_1,2023-01-08 02:00:00,371.9562594150531
Location_1,2023-01-08 03:00:00,369.5204578973526
Location_1,2023-01-08 04:00:00,403.0960983898023
Location_1,2023-01-08 05:00:00,421.9524021558237
Location_1,2023-01-08 06:00:00,365.36784023446467
Location_1,2023-01-08 07:00:00,422.44411380049473
Location_1,2023-01-08 08:00:00,368.32028017248973
Location_1,2023-01-08 09:00:00,349.48629681723094
Location_1,2023-01-08 10:00:00,291.8440950583911
Location_1,2023-01-08 11:00:00,308.70292864353354
Location_1,2023-01-08 12:00:00,297.9008175471219
Location_1,2023-01-08 13:00:00,263.2639730300573
Location_1,2023-01-08 14:00:00,236.39124031503897
Location_1,2023-01-08 15:00:00,201.3693406037328
Location_1,2023-01-08 16:00:00,224.27452820005394
Location_1,2023-01-08 17:00:00,214.9336389145296
Location_1,2023-01-08 18:00:00,199.42848400813835
Location_1,2023-01-08 19:00:00,155.1111970387795
Location_1,2023-01-08 20:00:00,247.97212593713067
Location_1,2023-01-08 21:00:00,219.7599954893147
Location_1,2023-01-08 22:00:00,247.24882912942104
Location_1,2023-01-08 23:00:00,229.03421883927723
Location_1,2023-01-09 00:00:00,283.75507735497735
Location_1,2023-01-09 01:00:00,316.97839549681333
Location_1,2023-01-09 02:00:00,328.6015121319719
Location_1,2023-01-09 03:00:00,368.4030743228052
Location_1,2023-01-09 04:00:00,391.4855377717583
Location_1,2023-01-09 05:00:00,346.5163941488231
Location_1,2023-01-09 06:00:00,392.5835645843386
Location_1,2023-01-09 07:00:00,378.21872270293244
Location_1,2023-01-09 08:00:00,358.32342842032557
Location_1,2023-01-09 09:00:00,308.86647546131957
Location_1,2023-01-09 10:00:00,347.7780815667622
Location_1,2023-01-09 11:00:00,299.7259258147094
Location_1,2023-01-09 12:00:00,227.71563570905082
Location_1,2023-01-09 13:00:00,230.8364965061513
Location_1,2023-01-09 14:00:00,216.13654684648756
Location_1,2023-01-09 15:00:00,196.96924223716144
Location_1,2023-01-09 16:00:00,166.22768709940266
Location_1,2023-01-09 17:00:00,163.72988113592277
Location_1,2023-01-09 18:00:00,194.3015014870458
Location_1,2023-01-09 19:00:00,184.29327869437384
Location_1,2023-01-09 20:00:00,142.07727977904392
Location_1,2023-01-09 21:00:00,163.37068295937354
Location_1,2023-01-09 22:00:00,192.2270447619353
Location_1,2023-01-09 23:00:00,181.63953771265125
Location_1,2023-01-10 00:00:00,214.16634217669264
Location_1,2023-01-10 01:00:00,232.8121304346182
Location_1,2023-01-10 02:00:00,264.9309202411838
Location_1,2023-01-10 03:00:00,335.3086693996661
Location_1,2023-01-10 04:00:00,304.242985570353
Location_1,2023-01-10 05:00:00,309.1173136965497
Location_1,2023-01-10 06:00:00,349.422191916853
Location_1,2023-01-10 07:00:00,317.38549412827166
Location_1,2023-01-10 08:00:00,323.17508305951503
Location_1,2023-01-10 09:00:00,282.3409441986776
Location_1,2023-01-10 10:00:00,238.15420009385534
Location_1,2023-01-10 11:00:00,258.10068914935545
Location_1,2023-01-10 12:00:00,189.67479933550337
Location_1,2023-01-10 13:00:00,183.1067991396333
Location_1,2023-01-10 14:00:00,152.8456638146862
Location_1,2023-01-10 15:00:00,149.3193213956875
Location_1,2023-01-10 16:00:00,116.78222775531853
Location_1,2023-01-10 17:00:00,114.08367599098838
Location_1,2023-01-10 18:00:00,80.49425727213168
Location_1,2023-01-10 19:00:00,154.7163350665304
Location_1,2023-01-10 20:00:00,99.06371501266422
Location_1,2023-01-10 21:00:00,162.5905280123272
Location_1,2023-01-10 22:00:00,161.29235817894525
Location_1,2023-01-10 23:00:00,184.55777790770293
Location_1,2023-01-11 00:00:00,214.16034779034408
Location_1,2023-01-11 01:00:00,194.37201534717838
Location_1,2023-01-11 02:00:00,275.51199413330994
Location_1,2023-01-11 03:00:00,265.9305984800717
Location_1,2023-01-11 04:00:00,316.16219147938807
Location_1,2023-01-11 05:00:00,298.22428772465486
Location_1,2023-01-11 06:00:00,296.70080494119037
Location_1,2023-01-11 07:00:00,274.35633607156433
Location_1,2023-01-11 08:00:00,274.56931986855136
Location_1,2023-01-11 09:00:00,282.2660562858474
Location_1,2023-01-11 10:00:00,226.22133938902917
Location_1,2023-01-11 11:00:00,187.96592706207844
Location_1,2023-01-11 12:00:00,184.6775125096471
Location_1,2023-01-11 13:00:00,192.8626994606048
Location_1,2023-01-11 14:00:00,187.6232879982839
Location_1,2023-01-11 15:00:00,117.215952012712
Location_1,2023-01-11 16:00:00,83.80913816095644
Location_1,2023-01-11 17:00:00,98.39067755162057
Location_1,2023-01-11 18:00:00,105.98002182589099
Location_1,2023-01-11 19:00:00,117.83575944620239
Location_1,2023-01-11 20:00:00,159.89476073532117
Location_1,2023-01-11 21:00:00,137.99845312359753
Location_1,2023-01-11 22:00:00,188.43120052612076
Location_1,2023-01-11 23:00:00,170.72178899752552
Location_1,2023-01-12 00:00:00,208.74970162428247
Location_1,2023-01-12 01:00:00,222.01666498767253
Location_1,2023-01-12 02:00:00,245.52962955970278
Location_1,2023-01-12 03:00:00,275.83741477249316
Location_1,2023-01-12 04:00:00,292.57427919738575
Location_1,2023-01-12 05:00:00,297.22600700312444
Location_1,2023-01-12 06:00:00,302.92260140660557
Location_1,2023-01-12 07:00:00,333.9362207760671
Location_1,2023-01-12 08:00:00,345.6343118253784
Location_1,2023-01-12 09:00:00,278.14107867125074
Location_1,2023-01-12 10:00:00,262.09848870170794
Location_1,2023-01-12 11:00:00,256.2973110985472
Location_1,2023-01-12 12:00:00,285.39183843520857
Location_1,2023-01-12 13:00:00,198.07146019754478
Location_1,2023-01-12 14:00:00,193.19952097914302
Location_1,2023-01-12 15:00:00,185.41298697803225
Location_1,2023-01-12 16:00:00,146.7316104720933
Location_1,2023-01-12 17:00:00,150.05432318329233
Location_1,2023-01-12 18:00:00,141.86720968932636
Location_1,2023-01-12 19:00:00,155.60370273178037
Location_1,2023-01-12 20:00:00,125.6867848862575
Location_1,2023-01-12 21:00:00,168.5296378998486
Location_1,2023-01-12 22:00:00,196.835461806497
Location_1,2023-01-12 23:00:00,222.72346955609052
Location_1,2023-01-13 00:00:00,264.2304446916017
Location_1,2023-01-13 01:00:00,278.2793683180628
Location_1,2023-01-13 02:00:00,272.34540545265963
Location_1,2023-01-13 03:00:00,330.20816441856914
Location_1,2023-01-13 04:00:00,318.3565071548267
Location_1,2023-01-13 05:00:00,334.04281656663244
Location_1,2023-01-13 06:00:00,345.0461205995493
Location_1,2023-01-13 07:00:00,349.69610447920263
Location_1,2023-01-13 08:00:00,312.5591823739668
Location_1,2023-01-13 09:00:00,352.1332384351331
Location_1,2023-01-13 10:00:00,287.18521305808946
Location_1,2023-01-13 11:00:00,319.74549428226743
Location_1,2023-01-13 12:00:00,241.0132820605715
Location_1,2023-01-13 13:00:00,265.3244299046701
Location_1,2023-01-13 14:00:00,216.31102286425048
Location_1,2023-01-13 15:00:00,163.08953392082657
Location_1,2023-01-13 16:00:00,162.41333579749744
Location_1,2023-01-13 17:00:00,201.93076647299617
Location_1,2023-01-13 18:00:00,182.47383204128715
Location_1,2023-01-13 19:00:00,176.94817726250383
Location_1,2023-01-13 20:00:00,145.50286091721688
Location_1,2023-01-13 21:00:00,236.01907500420492
Location_1,2023-01-13 22:00:00,268.2302256680852
Location_1,2023-01-13 23:00:00,290.44513986995884
Location_1,2023-01-14 00:00:00,271.5582816353213
Location_1,2023-01-14 01:00:00,319.3137870613441
Location_1,2023-01-14 02:00:00,347.2899721429514
Location_1,2023-01-14 03:00:00,328.7721343079059
Location_1,2023-01-14 04:00:00,380.63363392072523
Location_1,2023-01-14 05:00:00,409.9711192612147
Location_1,2023-01-14 06:00:00,408.42495021821486
Location_1,2023-01-14 07:00:00,368.2451873159821
Location_1,2023-01-14 08:00:00,364.26879842956265
Location_1,2023-01-14 09:00:00,382.64735554723774
Location_1,2023-01-14 10:00:00,359.51790212624576
Location_1,2023-01-14 11:00:00,277.75454560108307
Location_1,2023-01-14 12:00:00,248.37574628445032
Location_1,2023-01-14 13:00:00,271.0997227267792
Location_1,2023-01-14 14:00:00,237.09813660145196
Location_1,2023-01-14 15:00:00,222.72263857282508
Location_1,2023-01-14 16:00:00,204.9797909786443
Location_1,2023-01-14 17:00:00,223.59802137257668
Location_1,2023-01-14 18:00:00,202.82593487091756
Location_1,2023-01-14 19:00:00,209.9673459291802
Location_1,2023-01-14 20:00:00,187.85267184663834
Location_1,2023-01-14 21:00:00,163.30995206520748
Location_1,2023-01-14 22:00:00,275.0543357478177
Location_1,2023-01-14 23:00:00,320.11670683635884
Location_2,2023-01-01 00:00:00,237.48662121919276
Location_2,2023-01-01 01:00:00,257.19452595056777
Location_2,2023-01-01 02:00:00,265.7075933456117
Location_2,2023-01-01 03:00:00,267.8629128995362
Location_2,2023-01-01 04:00:00,294.5457313687169
Location_2,2023-01-01 05:00:00,290.45503076585004
Location_2,2023-01-01 06:00:00,317.8690806108591
Location_2,2023-01-01 07:00:00,297.8802719981213
Location_2,2023-01-01 08:00:00,279.5821399162445
Location_2,2023-01-01 09:00:00,274.7226171287701
Location_2,2023-01-01 10:00:00,269.64976055346926
Location_2,2023-01-01 11:00:00,235.93099994823027
Location_2,2023-01-01 12:00:00,211.73906696768216
Location_2,2023-01-01 13:00:00,207.6301831400607
Location_2,2023-01-01 14:00:00,188.63245722466127
Location_2,2023-01-01 15:00:00,160.72986793485603
Location_2,2023-01-01 16:00:00,148.41936049099198
Location_2,2023-01-01 17:00:00,150.69151188100028
Location_2,2023-01-01 18:00:00,121.6987143430258
Location_2,2023-01-01 19:00:00,123.99911331103438
Location_2,2023-01-01 20:00:00,141.117688278879
Location_2,2023-01-01 21:00:00,159.8855456088911
Location_2,2023-01-01 22:00:00,182.57235903238458
Location_2,2023-01-01 23:00:00,217.54208869841017
Location_2,2023-01-02 00:00:00,226.72903874330257
Location_2,2023-01-02 01:00:00,229.8043488241405
Location_2,2023-01-02 02:00:00,249.1171158462967
Location_2,2023-01-02 03:00:00,248.71888793526563
Location_2,2023-01-02 04:00:00,274.536531020533
Location_2,2023-01-02 05:00:00,276.7789593607594
Location_2,2023-01-02 06:00:00,287.3929042036062
Location_2,2023-01-02 07:00:00,266.03234938012406
Location_2,2023-01-02 08:00:00,277.5949566300062
Location_2,2023-01-02 09:00:00,279.5883512021132
Location_2,2023-01-02 10:00:00,237.5475423710702
Location_2,2023-01-02 11:00:00,225.6113893175914
Location_2,2023-01-02 12:00:00,208.94598416434889
Location_2,2023-01-02 13:00:00,171.29584247173455
Location_2,2023-01-02 14:00:00,161.069811838213
Location_2,2023-01-02 15:00:00,140.70593921363144
Location_2,2023-01-02 16:00:00,128.50648956660908
Location_2,2023-01-02 17:00:00,106.26075386992814
Location_2,2023-01-02 18:00:00,114.37255464873593
Location_2,2023-01-02 19:00:00,122.73834584646126
Location_2,2023-01-02 20:00:00,143.39970859458313
Location_2,2023-01-02 21:00:00,146.58615109439177
Location_2,2023-01-02 22:00:00,179.06476723948091
Location_2,2023-01-02 23:00:00,151.6014285441192
Location_2,2023-01-03 00:00:00,194.80347818781433
Location_2,2023-01-03 01:00:00,202.62192220111865
Location_2,2023-01-03 02:00:00,250.08430795729421
Location_2,2023-01-03 03:00:00,218.9033770784829
Location_2,2023-01-03 04:00:00,229.17119976054647
Location_2,2023-01-03 05:00:00,239.10369766306985
Location_2,2023-01-03 06:00:00,217.22920290402374
Location_2,2023-01-03 07:00:00,237.6626785940453
Location_2,2023-01-03 08:00:00,225.27911423200118
Location_2,2023-01-03 09:00:00,225.80888201703328
Location_2,2023-01-03 10:00:00,211.78852862539532
Location_2,2023-01-03 11:00:00,215.62287713208013
Location_2,2023-01-03 12:00:00,180.75382986979628
Location_2,2023-01-03 13:00:00,136.77389537757136
Location_2,2023-01-03 14:00:00,112.49753296021011
Location_2,2023-01-03 15:00:00,116.86699835163265
Location_2,2023-01-03 16:00:00,76.25855343613557
Location_2,2023-01-03 17:00:00,115.62488496348978
Location_2,2023-01-03 18:00:00,102.21789350117845
Location_2,2023-01-03 19:00:00,78.88345165890587
Location_2,2023-01-03 20:00:00,66.7453510461934
Location_2,2023-01-03 21:00:00,124.66322514646177
Location_2,2023-01-03 22:00:00,117.3500290083513
Location_2,2023-01-03 23:00:00,155.54817556102972
Location_2,2023-01-04 00:00:00,131.52788260603361
Location_2,2023-01-04 01:00:00,165.7303813558349
Location_2,2023-01-04 02:00:00,192.70650178723653
Location_2,2023-01-04 03:00:00,208.58665384368354
Location_2,2023-01-04 04:00:00,212.6651689012594
Location_2,2023-01-04 05:00:00,236.17250037066654
Location_2,2023-01-04 06:00:00,212.72490881047528
Location_2,2023-01-04 07:00:00,223.9086686427806
Location_2,2023-01-04 08:00:00,220.07085289308344
Location_2,2023-01-04 09:00:00,213.79852167192746
Location_2,2023-01-04 10:00:00,200.92280185406656
Location_2,2023-01-04 11:00:00,154.60226084989696
Location_2,2023-01-04 12:00:00,128.6814646048186
Location_2,2023-01-04 13:00:00,151.77701348310683
Location_2,2023-01-04 14:00:00,119.15742868920506
Location_2,2023-01-04 15:00:00,87.12182529821973
Location_2,2023-01-04 16:00:00,110.18400794377023
Location_2,2023-01-04 17:00:00,81.01036566041738
Location_2,2023-01-04 18:00:00,94.87805653486086
Location_2,2023-01-04 19:00:00,80.91073672047985
Location_2,2023-01-04 20:00:00,119.19367115071542
Location_2,2023-01-04 21:00:00,127.07349888324102
Location_2,2023-01-04 22:00:00,112.84254249463804
Location_2,2023-01-04 23:00:00,150.26826530365537
Location_2,2023-01-05 00:00:00,165.57289745340225
Location_2,2023-01-05 01:00:00,196.8770621491079
Location_2,2023-01-05 02:00:00,180.42419805537367
Location_2,2023-01-05 03:00:00,221.9925779914789
Location_2,2023-01-05 04:00:00,240.5089094637232
Location_2,2023-01-05 05:00:00,206.10280697320437
Location_2,2023-01-05 06:00:00,218.30487427369508
Location_2,2023-01-05 07:00:00,203.61110821648845
Location_2,2023-01-05 08:00:00,223.86697567452677
Location_2,2023-01-05 09:00:00,227.77669997318753
Location_2,2023-01-05 10:00:00,224.98926315656496
Location_2,2023-01-05 11:00:00,186.00956646160375
Location_2,2023-01-05 12:00:00,191.0623438220521
Location_2,2023-01-05 13:00:00,126.78704335554926
Location_2,2023-01-05 14:00:00,104.70242471538413
Location_2,2023-01-05 15:00:00,115.1983406990112
Location_2,2023-01-05 16:00:00,111.01986413626024
Location_2,2023-01-05 17:00:00,98.33646915662435
Location_2,2023-01-05 18:00:00,66.08729799292666
Location_2,2023-01-05 19:00:00,100.0391156772862
Location_2,2023-01-05 20:00:00,90.47117397878577
Location_2,2023-01-05 21:00:00,133.88830301774252
Location_2,2023-01-05 22:00:00,146.3715967130575
Location_2,2023-01-05 23:00:00,146.20845610613662
Location_2,2023-01-06 00:00:00,173.73342736614194
Location_2,2023-01-06 01:00:00,186.50556082288855
Location_2,2023-01-06 02:00:00,221.38367160675304
Location_2,2023-01-06 03:00:00,254.0036285498705
Location_2,2023-01-06 04:00:00,237.9951512270329
Location_2,2023-01-06 05:00:00,269.65100445134004
Location_2,2023-01-06 06:00:00,257.9400842007389
Location_2,2023-01-06 07:00:00,252.77956113008204
Location_2,2023-01-06 08:00:00,257.03081277259236
Location_2,2023-01-06 09:00:00,232.2590821613289
Location_2,2023-01-06 10:00:00,225.24813667341755
Location_2,2023-01-06 11:00:00,198.5271445326323
Location_2,2023-01-06 12:00:00,228.31961751066942
Location_2,2023-01-06 13:00:00,180.70088227607476
Location_2,2023-01-06 14:00:00,152.5648689061272
Location_2,2023-01-06 15:00:00,152.06298362727892
Location_2,2023-01-06 16:00:00,136.35764188300533
Location_2,2023-01-06 17:00:00,128.42679621327608
Location_2,2023-01-06 18:00:00,139.82291592712727
Location_2,2023-01-06 19:00:00,145.85996226912619
Location_2,2023-01-06 20:00:00,135.11845186870235
Location_2,2023-01-06 21:00:00,147.7246662796057
Location_2,2023-01-06 22:00:00,169.2253764097124
Location_2,2023-01-06 23:00:00,157.9057179200204
Location_2,2023-01-07 00:00:00,190.66170832521377
Location_2,2023-01-07 01:00:00,255.23365792151642
Location_2,2023-01-07 02:00:00,278.8500732805141
Location_2,2023-01-07 03:00:00,266.8248252540093
Location_2,2023-01-07 04:00:00,292.4375676555983
Location_2,2023-01-07 05:00:00,296.9442906265581
Location_2,2023-01-07 06:00:00,342.50858462230474
Location_2,2023-01-07 07:00:00,311.0026170829082
Location_2,2023-01-07 08:00:00,285.2706567211177
Location_2,2023-01-07 09:00:00,261.3914202437261
Location_2,2023-01-07 10:00:00,236.49098127589363
Location_2,2023-01-07 11:00:00,246.35927964614902
Location_2,2023-01-07 12:00:00,212.7402856519709
Location_2,2023-01-07 13:00:00,183.54086190938315
Location_2,2023-01-07 14:00:00,177.5452946079935
Location_2,2023-01-07 15:00:00,155.68792152660197
Location_2,2023-01-07 16:00:00,186.13838878535924
Location_2,2023-01-07 17:00:00,166.69574290664713
Location_2,2023-01-07 18:00:00,150.9260765148967
Location_2,2023-01-07 19:00:00,176.42231409602414
Location_2,2023-01-07 20:00:00,162.93363898518106
Location_2,2023-01-07 21:00:00,160.92942874557568
Location_2,2023-01-07 22:00:00,213.04523026738332
Location_2,2023-01-07 23:00:00,216.49461201817417
Location_2,2023-01-08 00:00:00,212.23385845423772
Location_2,2023-01-08 01:00:00,244.75052630287934
Location_2,2023-01-08 02:00:00,252.58434684143612
Location_2,2023-01-08 03:00:00,260.48262343546264
Location_2,2023-01-08 04:00:00,307.47140080665304
Location_2,2023-01-08 05:00:00,329.7710217159801
Location_2,2023-01-08 06:00:00,281.7890335408584
Location_2,2023-01-08 07:00:00,308.6726765946505
Location_2,2023-01-08 08:00:00,282.2399302568391
Location_2,2023-01-08 09:00:00,272.20337608867237
Location_2,2023-01-08 10:00:00,254.36881480004948
Location_2,2023-01-08 11:00:00,231.36695345171796
Location_2,2023-01-08 12:00:00,224.9743457250537
Location_2,2023-01-08 13:00:00,191.2956957559361
Location_2,2023-01-08 14:00:00,189.01990909566237
Location_2,2023-01-08 15:00:00,167.67178493687078
Location_2,2023-01-08 16:00:00,151.94713242402128
Location_2,2023-01-08 17:00:00,133.36938517013203
Location_2,2023-01-08 18:00:00,134.94267210914646
Location_2,2023-01-08 19:00:00,156.87450931410945
Location_2,2023-01-08 20:00:00,159.65198169380636
Location_2,2023-01-08 21:00:00,148.2711025939729
Location_2,2023-01-08 22:00:00,179.35641507781887
Location_2,2023-01-08 23:00:00,206.537758476028
Location_2,2023-01-09 00:00:00,188.31765219758688
Location_2,2023-01-09 01:00:00,240.4944894037591
Location_2,2023-01-09 02:00:00,239.33428107044037
Location_2,2023-01-09 03:00:00,272.63043404037614
Location_2,2023-01-09 04:00:00,263.21639150817094
Location_2,2023-01-09 05:00:00,253.73236274224467
Location_2,2023-01-09 06:00:00,257.74893703064316
Location_2,2023-01-09 07:00:00,279.3371509113724
Location_2,2023-01-09 08:00:00,273.64867163970706
Location_2,2023-01-09 09:00:00,242.5451070228871
